Slice ID,Slice Type,Slice Bandwidth (Mbps),Latency (ms),Packet Loss Rate (%),Data Rate (Mbps),Traffic Load,Signal Strength,Network Congestion,Transmission Path,Security Mechanism,Attack Type,Security Status,Attack Detection Time (ms),IGJO-SVM Prediction,Adjustment Action,Throughput (Mbps),Energy Efficiency (J/bit),Packet Delivery Ratio (%),End-to-End Delay (ms),Accuracy of Security (%)
917,Ultra-High-Speed,642,16,0.1915868242113541,464,Low,Weak,Medium,Path B,Encryption,Eavesdropping,Yes,30,0.9305292676740188,Optimize Path,1383.6501345336194,0.03666153821190755,95.42701247256643,29,98.89285462074264
994,Ultra-High-Speed,1304,8,0.18368528642908172,886,Low,Weak,High,Path B,Firewall,DDoS,Yes,75,0.18119445946918267,Optimize Path,809.2933786960399,0.010593206497268314,99.5984342673852,21,97.86990083384823
964,Autonomous,621,6,0.13332009580932386,317,High,Moderate,Medium,Path A,Encryption,Spoofing,No,62,0.8183152116542717,Increase Security,482.43433602014136,0.042048396009745165,91.73536919638883,19,95.35935993129073
537,Autonomous,630,6,0.11643974931882277,467,Low,Weak,Medium,Path B,Encryption,DDoS,Yes,45,0.6233903870270475,Optimize Path,1759.4660706304574,0.04358266825901688,99.98698481841285,11,99.69572051836559
79,Ultra-High-Speed,1814,17,0.09619457797722476,1741,High,Moderate,Low,Path A,Encryption,DDoS,No,57,0.4801262290142092,Optimize Path,796.3306315406916,0.012325351641073144,93.34077217417848,29,92.11981520799263
580,IoT,1762,8,0.06279334347547058,1630,Medium,Strong,High,Path A,Encryption,DDoS,Yes,73,0.5380675507348227,Optimize Path,1315.622957926662,0.026584802495859115,99.98306930381986,17,91.01556603429181
173,Ultra-High-Speed,1457,20,0.1120336366923684,1191,Low,Strong,Low,Path B,IDS,Spoofing,Yes,32,0.36177000577298,Alert Admin,1682.9334451991253,0.03297713932012578,96.23507809956223,20,93.9715249994292
956,IoT,1470,19,0.1042919277442944,1243,High,Moderate,Low,Path B,Encryption,Spoofing,Yes,67,0.6329338804710447,Alert Admin,492.8658911953177,0.04159648006811382,96.11214331198829,10,97.78892645102572
12,Ultra-High-Speed,967,8,0.15528948929994493,575,Medium,Moderate,Medium,Path C,IDS,Spoofing,Yes,31,0.0028421536639724465,Optimize Path,1132.210137410922,0.047286468768545295,98.56299326716118,24,96.08904861030037
800,Ultra-High-Speed,1953,11,0.08654582720394094,1456,High,Strong,Medium,Path B,IDS,Spoofing,Yes,91,0.5125826268471365,Alert Admin,667.9351404654644,0.043322277650568536,97.58445956999864,27,98.86726383144988
128,Autonomous,1934,18,0.05185935177315475,1860,Low,Weak,Low,Path B,IDS,Spoofing,Yes,82,0.07866205831425865,Increase Security,1586.483982362741,0.02437780104728957,90.04644483084992,10,97.90659526045613
608,IoT,1903,17,0.08880874984044057,1677,Medium,Moderate,Medium,Path A,Firewall,Eavesdropping,Yes,83,0.5003336556760224,Increase Security,953.1541933530533,0.01730652195428055,93.49447640783629,22,91.5166696035762
92,Autonomous,901,16,0.01171018584879584,598,Medium,Strong,Low,Path A,Firewall,DDoS,Yes,33,0.2257630748750281,Optimize Path,651.0422629603119,0.04411824454694995,99.13814798336212,24,96.56822306514209
653,IoT,1079,8,0.15290555893094354,880,Low,Moderate,Low,Path C,Encryption,Spoofing,Yes,30,0.5598247888827901,Alert Admin,1101.284837712929,0.037434179696059666,90.54539660675152,27,91.81325856104313
543,Ultra-High-Speed,1482,18,0.03337204033975057,1415,Low,Strong,High,Path C,Firewall,DDoS,Yes,21,0.8064028192465743,Increase Security,1490.5761386778186,0.014785217580642813,96.54927734772137,18,98.13343329045107
846,IoT,1550,14,0.19269984817751767,1206,Medium,Moderate,Medium,Path B,Encryption,Spoofing,Yes,26,0.5205705442991734,Alert Admin,1443.1074801595887,0.02635374646900273,95.50430387947121,28,97.66079999118222
532,IoT,1675,10,0.16448447473365568,1503,Low,Weak,High,Path B,Encryption,Spoofing,Yes,50,0.6827272977953116,Increase Security,1037.7169834836839,0.031819525922278484,92.30421971814337,25,98.75187213458729
658,Ultra-High-Speed,1134,7,0.17079239339108446,959,High,Moderate,Low,Path A,Encryption,Eavesdropping,No,20,0.5120181266754691,Increase Security,1446.36843127857,0.0402591071536165,95.91668820593505,26,92.04446367065664
989,Autonomous,1361,13,0.008982259799123172,961,High,Weak,High,Path A,Encryption,Eavesdropping,Yes,44,0.9346519527072206,Increase Security,1363.0928698573493,0.03127886937985993,98.0032485940649,24,96.38723408817008
828,IoT,1910,9,0.07355719755123058,1812,Medium,Weak,High,Path B,IDS,Eavesdropping,No,82,0.6168168843755751,Alert Admin,1514.2098144231518,0.02339427803995925,96.15073340018509,11,92.621639104088
447,IoT,554,7,0.0015328065298450654,93,High,Moderate,High,Path B,Firewall,DDoS,Yes,85,0.5557048603919461,Optimize Path,1363.9080175047195,0.047793418120829496,96.84209670588369,19,99.74609210863241
390,Autonomous,1165,12,0.015793832438165727,883,Low,Weak,High,Path A,Firewall,Spoofing,Yes,33,0.2939613764102983,Optimize Path,1052.0947178929864,0.025073422440646632,95.611101087684,17,90.25982293725781
672,Ultra-High-Speed,1483,17,0.1385064863074216,1267,Medium,Moderate,High,Path C,Firewall,DDoS,Yes,20,0.2387658940039733,Increase Security,1018.5610885119203,0.03832589338394229,90.89249751636585,18,96.28336365298655
861,IoT,1759,14,0.058661722156112935,1297,Low,Strong,Low,Path A,Encryption,DDoS,Yes,61,0.9275613488190422,Alert Admin,565.5621615898597,0.015082250614306975,95.69707850569935,25,97.57166625412519
43,Ultra-High-Speed,819,18,0.08029886317225765,443,Medium,Strong,High,Path A,Firewall,DDoS,Yes,72,0.5267592876922153,Optimize Path,792.2207707726028,0.010228837261678584,99.26557115141838,14,91.68569144392113
254,Autonomous,1188,7,0.031590964567069606,760,Medium,Weak,Low,Path A,IDS,DDoS,Yes,37,0.5429263890997844,Increase Security,674.0636819938381,0.01819206099756668,94.53853255685051,11,95.15736188374045
130,IoT,788,13,0.17454605009692034,328,Low,Weak,High,Path A,Encryption,Eavesdropping,No,42,0.05922330539660747,Increase Security,1720.0618725508325,0.0379462792032496,93.07325180987749,23,99.95520228264378
60,Ultra-High-Speed,1410,8,0.06538632326761583,1214,Low,Weak,Medium,Path C,Encryption,Spoofing,Yes,20,0.39075298456700414,Alert Admin,1799.2577845627748,0.02681161040217021,90.21024807219601,19,94.12992060192889
663,Autonomous,1855,6,0.17669295259721216,1668,Low,Moderate,Low,Path A,Encryption,Spoofing,Yes,64,0.4966452123895044,Alert Admin,1422.594534314615,0.04885607394434585,91.91887549718096,11,94.3803178313447
467,Autonomous,795,17,0.02629782397959633,707,Low,Moderate,Medium,Path C,Encryption,DDoS,No,67,0.4789705614534714,Increase Security,549.6214264664097,0.016586810500292204,93.42598771218121,26,90.63319246972321
287,Autonomous,1487,16,0.17805161060356045,1048,Low,Moderate,Low,Path C,Firewall,DDoS,Yes,32,0.6771063661962783,Alert Admin,1493.3727548134243,0.043281629568751034,95.96138061696536,29,97.63381259783564
517,Ultra-High-Speed,1187,9,0.008747814461789473,769,High,Moderate,Low,Path A,IDS,DDoS,Yes,22,0.9059736635092605,Optimize Path,1640.1651980643976,0.021293054029277697,94.56105399517212,12,98.704051699421
467,Autonomous,795,17,0.02629782397959633,707,Low,Moderate,Medium,Path C,Encryption,DDoS,No,67,0.4789705614534714,Increase Security,549.6214264664097,0.016586810500292204,93.42598771218121,26,90.63319246972321
930,IoT,1939,19,0.08910832774837818,1683,Medium,Weak,High,Path A,IDS,Spoofing,No,81,0.5506132979851436,Increase Security,823.0542162644674,0.029071808956015324,94.8105112747632,15,94.81944279392721
778,Autonomous,1643,7,0.017857904905114585,1400,Low,Strong,Low,Path A,Firewall,Eavesdropping,No,21,0.5316007490178934,Optimize Path,411.23865866104614,0.014006773049493194,94.11040780574612,27,95.46594263497244
345,Autonomous,1808,9,0.112088126196088,1540,Low,Weak,High,Path C,Encryption,Spoofing,Yes,85,0.576967310468371,Optimize Path,477.9835547943785,0.03644522347302867,99.91597775529983,25,94.24338139796276
642,Autonomous,1349,17,0.057156711105174035,893,High,Weak,High,Path A,Encryption,Spoofing,Yes,70,0.06155667759999928,Alert Admin,710.2542987445607,0.02340892720854287,98.63957028115023,27,92.17246572480879
382,Ultra-High-Speed,736,19,0.1486386397463207,553,High,Strong,High,Path B,Firewall,DDoS,Yes,34,0.4439882143420303,Increase Security,329.8522256101168,0.04408856826891918,99.7007661891,28,98.88177910378384
779,Ultra-High-Speed,709,11,0.13740385330064855,436,Medium,Moderate,High,Path A,IDS,Spoofing,Yes,97,0.18678080716237067,Increase Security,1637.180809717124,0.024097241022109625,91.65620059410172,15,90.88278192968409
690,Autonomous,723,17,0.15068558445139382,479,Medium,Strong,Low,Path B,Encryption,Spoofing,Yes,29,0.16956351857110907,Increase Security,1587.437003329659,0.042865863886580015,96.373908503733,16,93.24578659165279
253,Ultra-High-Speed,1884,10,0.10660577344922802,1755,Low,Moderate,Low,Path A,IDS,Spoofing,Yes,99,0.05304588119702836,Alert Admin,330.76637898058675,0.039843286262915716,93.48994935301913,24,98.38149165376358
927,IoT,1596,20,0.08656320044189386,1269,Medium,Moderate,Low,Path A,Encryption,Eavesdropping,Yes,95,0.5625121191353166,Alert Admin,560.0597351362624,0.02880995942639905,94.136447548454,10,95.2183304849485
56,Ultra-High-Speed,1842,18,0.14914675654624646,1572,Medium,Weak,High,Path A,Firewall,Spoofing,Yes,54,0.6843286504552667,Increase Security,1221.1361069635525,0.011014859521692623,99.79420513677601,21,95.59841095583992
463,Autonomous,653,14,0.17484450493703518,434,Medium,Strong,High,Path A,Encryption,Spoofing,Yes,37,0.9607280882282432,Increase Security,1368.0951321137559,0.043359630483963865,96.1297734158936,18,95.4203538550612
457,IoT,1990,19,0.07940300824743833,1693,High,Moderate,Low,Path B,Firewall,Eavesdropping,Yes,57,0.3060009735831675,Increase Security,599.5924201668548,0.04780754319038178,92.00974032791241,27,92.493523109067
983,IoT,944,13,0.13248680234021362,608,Low,Moderate,Medium,Path B,IDS,Spoofing,Yes,74,0.030293226479625623,Alert Admin,1051.4539527883026,0.021517509926856603,92.25058345514671,14,96.94019945824566
83,IoT,1350,15,0.11229691759190474,860,Medium,Weak,High,Path C,Firewall,DDoS,Yes,86,0.4947542404357036,Increase Security,1068.6428270649844,0.016860907751487478,99.93372788160177,14,97.89073982881693
905,Ultra-High-Speed,501,9,0.0690384416988421,306,Medium,Strong,High,Path A,Firewall,Eavesdropping,Yes,41,0.8738218211622534,Increase Security,950.5453996604393,0.019579548582805195,91.78532904539715,15,94.0709195615802
99,Autonomous,1074,15,0.029490505341256787,971,Medium,Strong,High,Path A,Encryption,Eavesdropping,No,58,0.6722788294740799,Increase Security,1373.258931931693,0.015980345580827848,98.77758342192732,17,92.12917285604307
149,Autonomous,1343,14,0.013791603271284238,868,Medium,Strong,Low,Path A,Firewall,Spoofing,Yes,23,0.3353382383482103,Optimize Path,310.43638095493685,0.03681662058635826,90.72682315589815,12,98.08513273260412
329,Autonomous,951,17,0.12857638201174154,510,Low,Moderate,Medium,Path A,Encryption,DDoS,Yes,78,0.26350715352085685,Increase Security,1376.1516763173804,0.0434098219095201,98.05684788876891,11,92.00220935788666
156,Ultra-High-Speed,1293,18,0.054389945225726204,1235,High,Weak,High,Path C,Encryption,Eavesdropping,Yes,35,0.8798104357196852,Alert Admin,312.33469708333735,0.029378912361327707,99.74242525521736,10,93.95941095813974
190,Ultra-High-Speed,1901,10,0.04506338599024702,1726,Medium,Moderate,High,Path A,IDS,Eavesdropping,Yes,38,0.160603146429649,Alert Admin,1462.7861539408584,0.047485798672604884,94.37078082757476,19,91.28135040250523
494,Ultra-High-Speed,1604,20,0.01603600281638069,1217,Low,Moderate,Medium,Path B,IDS,Spoofing,Yes,54,0.8816745102868724,Increase Security,1631.6302641209795,0.02715417445226554,93.37329531103414,24,95.1132454366113
883,Autonomous,1824,7,0.09476196567958932,1716,Medium,Strong,Medium,Path A,Encryption,Spoofing,Yes,71,0.5145269365822405,Alert Admin,939.6657085714547,0.031333524595702884,90.2828492829098,19,94.87957639790748
263,Ultra-High-Speed,1489,15,0.040403133680498,1418,High,Moderate,Low,Path A,IDS,DDoS,Yes,74,0.6362188286693448,Alert Admin,1790.2523405935624,0.04102618541304134,96.13390428063605,24,98.88107919011473
80,IoT,1224,11,0.12846510518104548,1171,Low,Moderate,Medium,Path A,Encryption,Spoofing,No,30,0.8156655408146337,Increase Security,704.6940868385462,0.04716465410765303,92.72446441108832,26,93.40225241522393
400,Ultra-High-Speed,541,17,0.11979570163544212,183,High,Moderate,Medium,Path B,Firewall,Eavesdropping,No,65,0.5379195263292431,Optimize Path,896.9295843020003,0.018178668807903017,93.63246178562176,20,96.53431924174362
764,IoT,1415,17,0.04936477384038045,941,Medium,Strong,Low,Path B,Encryption,Spoofing,Yes,87,0.7618872788907525,Increase Security,1413.6863463203351,0.04643007250952589,90.28857913336122,26,96.1305202586948
609,Ultra-High-Speed,1209,6,0.12524686428421278,798,Low,Weak,Low,Path C,Encryption,Eavesdropping,Yes,26,0.4836090067516663,Increase Security,741.9733545937506,0.03439474939942151,92.12623189619312,28,90.81968777593492
260,Autonomous,1060,11,0.05538089747556179,860,Low,Weak,High,Path B,IDS,Eavesdropping,Yes,22,0.241960635674496,Alert Admin,1570.174540753244,0.025965666443758056,99.89074465473705,16,98.48736327753969
772,Autonomous,1417,9,0.15778649435520145,1311,Medium,Moderate,Medium,Path C,Firewall,DDoS,Yes,71,0.19203365236149614,Optimize Path,698.3162772048621,0.026026313937518128,97.46419232844104,20,96.71956140494913
615,Ultra-High-Speed,510,13,0.11387547223645655,248,High,Weak,Low,Path A,Encryption,DDoS,Yes,98,0.5521608269710124,Alert Admin,1454.2280809733804,0.032305695733726346,92.19750300166879,23,92.09428386138931
552,Autonomous,1684,17,0.06812083331625833,1421,Low,Moderate,Low,Path C,IDS,Eavesdropping,Yes,95,0.1603204713669344,Alert Admin,1138.9528081152405,0.031209901054649707,93.66667177874632,24,97.6669782383348
785,Ultra-High-Speed,1215,9,0.033390617749439744,981,High,Strong,Medium,Path A,IDS,Spoofing,Yes,25,0.26531310699584143,Alert Admin,1566.6394996801307,0.01295852749083824,92.85099499382994,28,93.53548222563455
101,Ultra-High-Speed,1492,5,0.08680387323477506,1086,Low,Strong,High,Path B,IDS,Eavesdropping,Yes,52,0.4471605045306636,Alert Admin,1424.4386282235355,0.03629976919939768,92.5774006131152,13,92.76901689740936
359,IoT,1304,19,0.17166833535982418,1089,Medium,Moderate,Low,Path C,Encryption,Eavesdropping,Yes,50,0.8457085817167271,Optimize Path,1360.1857565952216,0.038105084252946085,93.35476610560872,27,99.81610655642432
380,Ultra-High-Speed,1020,11,0.05944756154172344,565,Medium,Weak,High,Path B,IDS,Spoofing,Yes,55,0.20208316500792367,Increase Security,1480.9887561860928,0.024045747622272483,91.04507562642723,14,94.18993685310232
820,Ultra-High-Speed,1247,5,0.14771949162646614,1091,High,Strong,Medium,Path C,Encryption,Spoofing,Yes,84,0.11835410132658752,Alert Admin,406.81007631184883,0.039170656233465335,91.72922497627262,16,98.89096242716239
221,Autonomous,743,20,0.06604301297429951,325,High,Moderate,Medium,Path C,Firewall,DDoS,Yes,52,0.523292462888995,Increase Security,1435.9433581067894,0.02801560305623724,96.1214982161339,17,93.09256110473284
820,Ultra-High-Speed,1247,5,0.14771949162646614,1091,High,Strong,Medium,Path C,Encryption,Spoofing,Yes,84,0.11835410132658752,Alert Admin,406.81007631184883,0.039170656233465335,91.72922497627262,16,98.89096242716239
420,IoT,1405,14,0.047486693674961264,1051,Medium,Strong,High,Path A,Encryption,DDoS,No,67,0.15481575487173527,Alert Admin,447.98606509921365,0.023692291393100792,92.92445460997395,16,95.45574346745444
124,Ultra-High-Speed,1964,15,0.05461416199456248,1609,High,Strong,Medium,Path B,Encryption,Eavesdropping,Yes,80,0.8602532863997043,Increase Security,787.6993926003965,0.034585712757395436,91.55590324385008,23,98.7932342486972
422,Autonomous,1421,12,0.020844960561669536,1208,Low,Strong,High,Path B,Encryption,Spoofing,Yes,94,0.3293053128645993,Alert Admin,515.5374108926009,0.03828482455777524,90.11432676672204,16,93.47397361750342
231,Ultra-High-Speed,1454,6,0.1544024952619981,1216,Low,Weak,Medium,Path C,Firewall,Spoofing,Yes,71,0.37827389368287295,Optimize Path,661.8101619420345,0.039253803807410864,97.4273086376332,12,94.66190230155534
690,Autonomous,723,17,0.15068558445139382,479,Medium,Strong,Low,Path B,Encryption,Spoofing,Yes,29,0.16956351857110907,Increase Security,1587.437003329659,0.042865863886580015,96.373908503733,16,93.24578659165279
63,IoT,817,10,0.17533015236564012,722,Low,Strong,Medium,Path B,Firewall,Eavesdropping,Yes,56,0.7161487788756946,Alert Admin,1534.839538869749,0.044544920036798136,96.89841283435965,28,91.22053767081316
485,Autonomous,1316,11,0.13731798269852136,949,Low,Moderate,Medium,Path A,IDS,DDoS,Yes,41,0.03426112279350435,Increase Security,460.3250626305471,0.02095487278821484,92.52679627739349,16,93.08843809142459
628,IoT,1324,10,0.026130468764692584,1199,Medium,Strong,Low,Path B,Firewall,DDoS,Yes,98,0.7594287049564865,Optimize Path,549.818382890702,0.031881125856977915,99.92171714448408,22,97.97931367511316
703,Autonomous,1691,20,0.02219961975826297,1210,High,Weak,High,Path C,Firewall,Eavesdropping,No,21,0.1746500654553681,Increase Security,1245.0107031697846,0.021043005442776416,99.67319172230593,14,93.5190505575866
574,Autonomous,817,11,0.15124272279003534,420,High,Strong,Low,Path B,Encryption,DDoS,Yes,54,0.2532074816423574,Alert Admin,1439.3427508708623,0.03180033662895762,96.14410009317166,12,95.21815701383257
768,Autonomous,1230,10,0.07204678376008558,1042,Medium,Strong,High,Path C,IDS,Spoofing,Yes,36,0.5619813416263792,Increase Security,1739.1593936117474,0.025244373040331315,92.15330527528731,25,99.69242130458038
483,IoT,774,5,0.011904940069554336,664,High,Moderate,Medium,Path B,IDS,Spoofing,Yes,73,0.5124397687438842,Increase Security,1167.4936540564565,0.02571043675698877,96.56149714503164,25,94.67174133352448
519,Autonomous,1226,15,0.11172847929008507,893,Medium,Weak,Medium,Path B,Encryption,Spoofing,Yes,47,0.6740584527536958,Optimize Path,495.6834548270909,0.011775810598773079,97.55709922492392,19,93.5246278439924
155,Autonomous,1815,15,0.049909239969901216,1512,Medium,Strong,Medium,Path A,Firewall,DDoS,Yes,39,0.012425593793932266,Alert Admin,1663.9562196090744,0.04627491327276211,98.54916958559772,29,91.2720411933778
92,Autonomous,901,16,0.01171018584879584,598,Medium,Strong,Low,Path A,Firewall,DDoS,Yes,33,0.2257630748750281,Optimize Path,651.0422629603119,0.04411824454694995,99.13814798336212,24,96.56822306514209
982,Autonomous,534,13,0.0961780293206018,40,High,Strong,Medium,Path B,IDS,Spoofing,No,38,0.4384398449615252,Optimize Path,380.44258555717374,0.04894106207349008,95.16653489261243,20,91.90748263705801
526,Autonomous,1494,7,0.13459332447888647,1258,Medium,Strong,Medium,Path B,IDS,Eavesdropping,Yes,88,0.8465611699612853,Optimize Path,1118.0442782004623,0.03448317272815437,98.71272907617393,14,93.19384116833685
455,Autonomous,1250,20,0.05869776464162432,791,High,Moderate,Medium,Path C,Firewall,Spoofing,No,28,0.5534902701988239,Optimize Path,1733.4320696720342,0.019276044870756598,91.40323519767826,19,92.96706289169902
741,IoT,1365,7,0.14279052650131796,936,Low,Moderate,Medium,Path C,Firewall,Eavesdropping,Yes,27,0.10828935648291682,Increase Security,1422.4782016837362,0.011335728194634295,98.66233622858923,19,98.3360755868824
